length_url,length_hostname,ip,https_token,nb_subdomains,prefix_suffix,shortening_service,ratio_digits_url,phish_hints,nb_hyperlinks,domain_age,web_traffic,google_index,nb_specialchars,brand_flags,tld_subdomain_abnormal,nb_redirection_total,suspicious_html_score,status
87,13,0,1,3,0,0,0.022988506,0,107,1302,0,1,13,0,1,0,2,1
28,19,0,0,2,0,0,0.0,0,47,5230,0,1,6,0,0,0,1,0
133,13,0,0,2,0,0,0.060150376,0,3,5956,4922,1,23,0,0,1,0,0
26,17,0,0,3,0,0,0.0,0,64,-1,353666,0,7,0,0,0,0,0
36,15,0,1,1,0,0,0.0,0,89,6478,0,1,8,0,0,1,2,1
29,15,0,0,1,0,0,0.0,1,12,990,785858,0,5,0,0,0,0,1
37,28,0,0,2,1,1,0.0,0,14,7295,0,1,7,1,0,0,2,1
33,24,0,0,2,0,0,0.0,0,138,4893,1371632,0,6,0,0,0,1,0
47,15,0,1,2,0,0,0.0,0,271,5886,184,0,10,0,0,1,1,0
26,17,0,0,2,0,0,0.115384615,0,36,7753,15139,0,6,0,0,0,0,0
93,22,0,1,3,1,0,0.021505376,0,9,4250,0,1,18,0,0,0,1,1
44,27,0,1,3,0,0,0.0,0,99,12706,3016,0,9,0,0,1,1,0
34,26,0,1,2,0,0,0.0,0,4,7308,0,1,6,0,0,0,1,1
63,22,0,1,2,0,0,0.0,0,78,2190,156610,0,12,0,0,1,2,0
56,36,0,0,3,0,1,0.1607142859999999,0,19,5613,0,1,11,0,0,0,2,1
28,20,0,0,2,0,1,0.107142857,0,0,5614,0,1,5,0,0,0,2,1
51,21,0,1,3,0,1,0.0,0,16,4478,625153,0,11,0,0,0,1,0
50,16,0,1,3,0,0,0.06,0,185,3141,0,1,8,0,1,0,2,1
70,17,0,1,3,1,0,0.085714286,0,3,7696,54169,0,11,0,0,2,0,0
41,12,0,1,2,0,0,0.048780488,0,21,-1,4254948,0,10,0,0,0,1,0
74,17,1,1,2,0,0,0.094594595,0,101,5615,1156,0,11,0,0,1,1,0
26,17,0,0,2,0,0,0.0,0,152,8018,5075341,0,6,0,0,0,1,0
114,19,0,0,3,0,0,0.052631579,0,159,4093,56400,0,19,0,0,0,1,0
49,26,0,1,1,1,0,0.0,3,85,-1,641733,1,7,0,1,2,1,1
26,17,0,0,2,0,0,0.0,0,21,-1,7358750,0,6,0,0,0,1,0
42,14,0,0,2,1,0,0.0,0,61,9897,183,0,9,0,0,0,1,0
28,19,0,0,1,0,0,0.0,0,107,1352,7246656,0,5,0,0,1,1,0
29,20,0,0,2,0,0,0.0,0,1,-1,75756,0,6,0,0,0,0,0
32,15,0,1,2,0,0,0.0,0,92,-1,1316122,1,7,0,0,2,1,0
34,25,0,0,2,1,0,0.029411765,0,84,2706,0,1,7,1,0,0,2,1
51,27,0,1,2,1,0,0.0,0,0,3934,0,1,10,0,0,0,1,1
78,17,0,0,2,0,1,0.0,1,142,7596,4058,0,14,0,0,0,0,0
43,29,0,1,3,0,0,0.0,0,86,3429,0,1,8,1,1,4,2,1
154,28,0,0,2,1,1,0.090909091,0,7,8018,0,1,23,0,1,1,1,1
35,26,0,0,3,0,0,0.0,0,277,3345,270265,0,7,0,0,0,2,0
54,22,0,1,3,0,0,0.0,0,31,-1,0,0,8,0,0,1,1,0
35,27,0,1,2,0,0,0.0,0,46,3047,0,0,6,0,0,0,1,0
25,16,0,0,1,0,0,0.0,0,0,1549,3205318,0,5,0,0,0,2,0
27,19,0,1,2,0,0,0.0,0,64,1626,0,0,6,0,0,0,2,0
61,12,1,1,3,0,0,0.147540984,1,25,-1,0,1,12,0,1,0,2,1
41,30,0,1,2,0,0,0.0,0,17,4748,2421611,1,6,0,0,1,2,1
47,13,0,1,2,0,0,0.0,0,6,-1,0,1,9,0,0,0,1,1
19,11,0,1,2,0,0,0.0,0,25,-1,0,0,6,0,0,0,1,0
38,18,0,0,2,0,0,0.0,0,1,5098,10819,0,7,0,0,0,2,0
64,19,0,1,3,1,0,0.09375,0,173,3167,3345571,0,12,0,0,1,1,0
271,20,1,1,3,0,0,0.3099631,3,216,4096,0,1,25,0,1,1,2,1
50,10,0,1,1,0,0,0.0,2,12,118,0,1,9,0,0,0,1,1
80,23,1,0,3,0,1,0.0875,0,226,7785,19148,0,15,0,0,0,1,0
67,28,0,0,2,0,0,0.0,0,10,219,0,1,9,0,0,0,2,1
282,30,1,0,3,1,1,0.209219858,0,11,8018,0,1,31,0,1,0,1,1
144,37,0,0,2,1,1,0.041666667,0,7,8018,0,1,19,0,1,1,1,1
52,20,0,1,1,1,0,0.076923077,0,18,1244,0,1,8,0,0,2,2,1
28,19,0,0,2,0,0,0.0,0,152,7555,184970,0,6,0,0,0,1,0
50,20,0,0,3,0,0,0.0,0,62,8045,2595,0,9,0,0,0,2,0
60,19,0,1,3,1,0,0.216666667,0,1,1408,4219048,1,14,0,0,1,2,0
87,18,0,0,2,0,0,0.022988506,0,193,5222,136,0,11,0,0,0,2,0
35,18,0,1,3,0,0,0.114285714,0,151,155,0,1,7,0,0,0,2,1
102,15,1,1,3,0,0,0.245098039,1,0,4701,0,1,14,0,0,0,2,1
63,23,0,0,2,0,0,0.142857143,0,57,7534,204574,0,8,0,0,0,2,0
36,27,0,0,2,1,0,0.0,0,0,2837,0,1,7,0,0,0,1,1
21,12,0,0,2,0,0,0.0,0,70,7714,148721,0,6,0,0,0,0,0
238,17,1,0,3,0,0,0.31512605,1,0,9338,21,0,38,0,0,0,1,1
36,13,1,1,3,0,0,0.277777778,0,79,-1,0,0,8,0,1,0,1,1
38,29,0,0,2,0,0,0.0,0,50,6636,225794,0,6,0,0,0,2,0
88,14,1,1,3,0,0,0.170454545,0,36,-1,0,1,16,0,1,3,1,1
29,21,0,1,2,0,0,0.0,0,103,7062,1760637,1,6,0,0,1,2,1
27,17,0,1,2,0,0,0.0,0,0,-1,0,1,6,0,0,1,2,1
101,15,0,0,2,1,0,0.108910891,0,25,8346,1,1,11,1,0,0,2,1
18,11,0,1,2,0,0,0.0,0,206,-1,4639934,0,5,0,0,0,1,0
27,15,0,1,2,0,1,0.0,0,8,7006,0,0,7,0,0,0,1,1
28,15,0,0,2,0,0,0.035714286,0,1,8349,1,1,6,1,0,1,0,0
36,14,0,1,1,1,0,0.027777778,2,34,2357,0,0,7,0,0,1,2,1
53,14,0,1,2,0,0,0.0,0,80,7371,97473,0,9,0,0,0,1,0
66,13,1,1,3,1,0,0.151515152,1,178,5589,0,1,12,0,0,0,1,1
35,26,0,0,2,0,1,0.0,0,14,7295,0,1,6,1,0,0,1,1
27,13,0,0,1,0,0,0.037037037,0,10,968,957082,1,5,0,0,3,1,1
21,13,1,1,3,0,0,0.476190476,0,76,-1,0,0,7,0,1,0,2,1
123,19,0,1,2,0,0,0.056910569,0,139,7380,12752,0,22,0,1,0,2,0
47,18,0,1,3,0,0,0.0,0,25,6723,4971141,1,9,0,0,0,2,0
59,15,0,0,3,1,0,0.033898305,0,99,5280,20776,0,11,0,0,0,2,0
15,4,0,1,1,0,0,0.066666667,0,56,-1,0,1,5,0,0,4,2,1
26,18,0,1,2,0,0,0.0,0,71,8704,2401049,0,6,0,0,1,2,0
82,36,0,0,3,0,1,0.109756098,0,18,5612,0,1,16,0,0,0,1,1
77,16,0,0,2,0,0,0.0,0,101,6216,3181,0,12,0,0,0,0,0
38,13,0,0,3,0,0,0.078947368,1,265,6672,0,1,9,0,0,1,1,1
39,32,0,1,2,0,1,0.0,0,14,7295,0,1,5,1,0,1,1,1
42,15,0,0,2,0,0,0.0,0,377,7266,1103,1,7,0,0,1,0,0
33,19,0,0,2,0,0,0.0,0,97,4805,141041,0,7,0,0,0,0,0
53,36,0,1,2,0,1,0.0,0,11,7296,0,1,10,1,0,1,2,1
44,16,0,1,3,0,0,0.045454545,0,24,3081,1803451,0,9,0,0,0,1,0
23,15,0,1,2,0,0,0.0,0,48,2101,3571542,0,6,0,0,1,1,0
17,10,0,1,1,0,0,0.0,0,35,903,0,0,4,0,0,0,2,0
26,18,0,1,2,0,0,0.0,0,14,2063,1523869,0,6,0,0,1,0,0
129,54,1,1,3,1,0,0.15503876,0,51,3992,5697976,1,20,0,1,0,2,1
42,34,0,1,2,0,0,0.119047619,0,23,808,0,1,8,0,0,1,1,1
52,19,0,1,2,0,0,0.038461538,0,206,6673,6923,1,9,0,0,1,2,0
27,19,0,1,2,0,0,0.037037037,0,12,1846,1306556,0,6,0,0,0,0,0
43,14,0,1,3,0,0,0.139534884,0,291,7159,2320,0,9,0,0,2,2,0
28,20,0,1,2,1,1,0.0,0,174,7297,283040,0,7,1,0,0,2,0
97,21,0,0,3,1,0,0.041237113,1,0,7969,90170,1,16,0,0,0,3,0
28,20,0,1,2,0,0,0.0,0,11,2634,5403,0,6,0,0,0,1,1
27,19,0,1,2,0,0,0.0,0,156,1617,9329560,0,6,0,0,0,2,0
35,19,0,1,3,0,0,0.0,0,45,674,0,1,7,0,0,0,2,1
62,19,0,0,2,0,0,0.0,0,197,8683,65933,0,9,0,0,0,1,0
127,50,1,0,3,1,0,0.188976378,0,4,4003,5816617,1,18,0,1,1,1,1
29,22,0,1,2,0,0,0.068965517,0,12,7359,1052987,1,5,0,0,0,1,1
33,16,0,1,2,0,0,0.0,0,2,4001,31358,1,7,0,0,0,1,1
72,17,0,1,3,0,0,0.083333333,1,174,6344,2659943,0,14,0,0,1,1,0
33,25,0,0,2,0,0,0.0,0,235,4180,1524695,0,5,0,0,0,1,0
40,18,0,1,2,0,0,0.0,0,130,9202,684,0,7,0,0,1,0,0
61,42,0,1,3,0,1,0.016393443,0,21,5616,0,1,11,0,0,0,2,1
51,32,0,1,2,0,0,0.0,0,139,3727,0,0,8,0,0,3,2,0
44,10,0,0,1,0,0,0.0,0,102,9486,400,0,8,0,0,0,0,0
259,12,0,1,2,0,0,0.11969112,0,6,4967,0,1,8,0,0,1,2,1
57,21,0,1,2,0,0,0.0,0,48,2736,0,1,10,0,0,2,1,1
31,22,0,0,2,0,0,0.0,0,37,1259,361430,0,6,0,0,0,2,0
47,15,0,1,3,0,0,0.0,0,30,-1,0,1,9,0,0,0,1,1
93,26,0,1,3,0,0,0.0,0,65,2230,1407776,0,15,0,0,1,2,0
49,18,0,1,2,0,0,0.0,0,96,9201,684,0,8,0,1,1,0,0
22,13,0,0,2,0,0,0.0,0,373,-1,33537,0,6,0,0,0,0,0
45,21,0,0,2,0,0,0.0,0,96,-1,1686483,0,7,0,0,0,0,0
105,29,0,0,2,1,1,0.095238095,2,26,8019,0,1,14,0,0,1,1,1
109,21,0,0,3,0,1,0.064220183,1,81,14,0,0,12,0,0,0,1,1
40,33,0,1,2,0,0,0.0,0,3,4274,0,0,5,0,0,0,2,0
24,5,0,1,1,0,0,0.208333333,1,76,-1,134401,1,5,0,0,3,1,1
37,17,0,1,2,0,0,0.0,0,80,852,0,1,8,0,0,1,1,1
152,13,0,0,2,0,0,0.0,0,17,7422,286,1,26,0,0,0,0,0
124,46,1,0,3,0,0,0.177419355,0,51,3993,5707171,1,19,0,1,0,2,1
35,15,0,1,2,0,0,0.114285714,0,17,6951,0,1,6,0,0,1,1,1
126,50,1,1,3,1,0,0.19047619,0,51,3993,5707171,1,18,0,1,1,2,1
51,24,0,1,3,0,0,0.1372549019999999,0,77,5440,0,1,10,1,0,1,1,0
126,61,1,1,3,0,0,0.373015873,0,51,1656,2576752,1,15,0,1,0,1,1
49,25,0,1,2,0,0,0.0,0,201,6256,689,0,6,0,1,1,2,0
46,17,0,0,2,1,0,0.0,0,51,2879,136805,0,8,0,0,0,1,0
31,16,0,0,2,0,0,0.0,0,127,8520,8,0,6,1,0,0,0,0
45,15,0,1,2,0,0,0.0,0,66,8831,2695,0,9,0,0,1,1,0
36,27,0,0,2,0,0,0.0,0,135,7449,0,0,6,1,0,0,2,0
56,29,0,1,2,0,0,0.089285714,0,79,3232,65403,1,9,0,0,0,2,0
54,19,0,1,2,0,0,0.037037037,0,208,6672,6935,1,9,0,0,1,2,0
76,50,1,1,3,1,0,0.118421053,0,51,3993,5707171,1,10,0,1,1,2,1
29,20,0,0,2,0,0,0.0,0,18,1991,4019018,0,6,0,0,0,2,0
70,16,0,0,2,1,0,0.057142857,0,1,8348,1,1,11,1,0,1,1,1
22,14,1,1,3,0,0,0.5,0,34,-1,0,0,7,0,1,2,1,1
46,38,0,1,2,0,0,0.0,0,17,5230,0,0,6,0,0,1,1,0
53,15,0,1,2,0,0,0.0,0,247,5883,181,0,10,0,0,1,1,0
105,20,0,1,3,0,0,0.00952381,1,74,4097,0,1,16,0,1,1,2,1
64,18,1,0,2,0,0,0.203125,0,1,7685,10053,0,11,0,1,0,2,0
29,20,0,0,2,0,0,0.0,0,529,3097,500444,0,6,0,0,0,2,0
47,18,0,1,3,0,0,0.0,0,50,7403,2112,0,8,0,0,1,1,0
126,61,1,1,3,0,0,0.30952381,0,37,1658,2580873,1,15,0,1,0,2,1
37,28,0,0,2,0,0,0.0,0,71,7448,0,0,6,1,0,0,2,0
42,20,0,0,2,0,0,0.0,0,144,9247,1299,0,8,0,0,1,2,0
15,8,0,1,1,0,0,0.0,0,228,1617,0,0,4,0,0,1,1,0
44,13,1,1,3,0,0,0.159090909,0,0,2595,253010,0,8,0,0,1,3,0
71,23,0,1,3,1,0,0.0,1,0,8705,974180,0,12,0,0,0,3,0
72,25,0,0,2,0,0,0.027777778,0,41,6028,0,1,10,0,0,1,1,1
48,24,0,0,3,0,0,0.0,1,141,8125,6897,1,8,0,0,1,2,0
29,22,0,1,2,0,1,0.068965517,0,169,5200,0,0,6,0,0,0,2,0
71,17,1,0,2,0,0,0.211267606,0,269,6693,3855,0,10,0,0,0,2,0
32,24,0,1,2,0,1,0.03125,0,102,7299,2384422,0,6,1,0,0,1,0
59,18,1,1,2,0,0,0.389830508,0,0,4942,0,1,7,0,0,0,2,1
55,28,0,1,2,0,0,0.0,1,1,5257,30484,1,7,0,0,1,1,1
26,17,0,0,2,0,0,0.0,0,14,1341,0,0,6,0,0,0,2,0
32,12,0,1,2,0,0,0.0,1,0,6036,0,1,8,0,0,0,2,1
34,26,0,1,2,0,0,0.0,0,84,3876,1903447,0,6,0,0,1,2,0
115,12,1,1,3,0,0,0.156521739,0,54,134,4970516,1,20,0,0,2,1,0
33,14,0,0,2,0,0,0.151515152,0,0,1954,4403,1,6,0,0,0,2,1
74,20,0,1,3,0,0,0.067567568,1,75,8350,1309,0,12,0,0,1,2,0
77,23,1,1,1,0,0,0.181818182,0,30,5767,0,1,7,0,0,1,1,1
18,11,0,1,1,0,0,0.0,0,184,4174,0,0,4,0,0,0,2,0
62,22,0,1,2,1,0,0.048387097,0,154,7881,436856,0,9,0,0,0,2,0
56,17,0,1,2,0,0,0.0,0,9,6400,92162,1,10,0,0,1,1,0
53,44,1,0,3,0,1,0.169811321,0,0,5627,0,1,11,0,1,0,2,1
27,15,0,1,1,0,0,0.0,0,164,6879,8580,0,5,0,0,1,2,0
84,59,0,1,3,0,0,0.047619048,1,0,8427,0,1,14,1,0,0,2,1
56,18,0,1,1,1,0,0.0,3,17,1396,0,1,10,0,0,1,0,1
552,25,1,0,3,0,1,0.358695652,1,12,6588,30,1,69,1,1,0,2,0
110,13,0,0,2,0,0,0.054545455,0,120,10106,1103,0,23,0,0,0,1,0
102,15,1,1,1,1,0,0.156862745,3,88,2046,0,1,12,0,0,1,1,1
32,24,0,1,2,0,1,0.0,0,157,2447,458809,0,6,0,0,1,2,0
99,30,0,0,3,0,0,0.101010101,0,0,7446,383,1,17,1,0,0,3,0
19,10,0,0,2,0,0,0.0,0,160,9557,19025,0,6,0,0,0,1,0
34,13,0,1,2,0,0,0.088235294,0,51,3895,817468,0,8,0,0,1,3,0
103,18,0,1,2,0,0,0.067961165,0,115,2660,46690,0,17,0,1,1,2,0
45,8,0,1,1,0,0,0.133333333,0,0,3783,9280076,1,11,0,0,0,2,1
31,24,0,1,2,0,1,0.032258065,0,14,7295,0,0,5,1,0,1,1,1
24,15,0,0,2,0,0,0.0,0,321,2175,57991,0,6,0,0,0,2,0
76,31,0,0,3,1,0,0.092105263,2,11,-1,0,1,12,0,0,0,1,1
393,12,1,1,3,0,0,0.040712468,3,21,-1,0,1,90,1,1,2,2,1
45,17,0,1,1,1,0,0.0,0,32,2851,877707,0,7,0,0,1,2,1
36,28,0,1,2,1,0,0.0,0,112,3433,354815,0,7,0,0,0,1,1
409,25,1,1,3,0,0,0.202933985,0,4,4112,7751,1,28,0,0,3,2,1
76,68,0,1,3,0,0,0.144736842,1,0,2961,277981,1,14,0,0,1,2,1
24,17,0,1,2,0,0,0.0,0,13,2695,1618926,0,5,1,0,0,1,0
49,15,0,1,2,0,0,0.0,1,56,8501,98267,0,10,0,0,1,2,0
40,13,0,1,3,0,0,0.125,0,0,-1,122136,1,10,0,0,1,3,0
29,20,0,0,2,0,0,0.0,0,54,2872,239843,0,6,0,0,0,2,0
22,15,0,1,2,0,0,0.0,0,12,7446,6418275,1,5,0,0,0,1,1
34,15,0,0,1,0,0,0.0,0,201,7655,433,0,6,0,0,0,2,0
121,57,1,0,2,0,0,0.140495868,2,45,101,0,1,16,0,0,0,1,1
64,10,0,1,3,1,0,0.0,0,53,-1,2624,1,11,0,0,2,2,0
38,29,0,0,2,0,0,0.0,0,51,2689,2505693,0,6,0,0,0,2,0
25,12,0,0,1,0,0,0.16,0,20,2063,1592351,1,6,0,0,0,0,0
50,20,0,1,2,1,1,0.0,2,56,2193,0,1,8,0,0,1,2,1
89,16,0,1,2,1,0,0.0,6,13,2255,0,1,15,0,0,0,2,1
58,28,0,1,2,0,1,0.0,0,98,7616,2190,0,8,0,0,1,1,0
29,22,0,1,2,0,1,0.0,0,148,7296,0,0,5,1,0,0,1,0
30,21,0,0,2,1,1,0.0,0,95,4638,0,0,7,0,0,0,2,0
71,16,1,1,3,1,0,0.098591549,0,222,8276,6078,1,12,0,0,2,0,0
44,35,0,0,2,0,1,0.0,0,5,7296,0,1,6,1,0,0,1,1
58,16,0,1,3,0,0,0.0,0,78,6137,28754,0,10,0,0,1,1,0
56,47,0,0,2,0,0,0.0,0,112,7447,0,0,6,1,0,0,1,0
42,34,0,1,2,0,0,0.0,1,0,-1,0,1,8,0,0,0,2,1
36,13,0,1,3,0,0,0.027777778,0,75,-1,37698,0,8,0,0,1,1,0
38,30,0,1,2,0,0,0.0,0,48,7667,1715671,0,6,0,0,1,1,0
33,24,1,0,2,0,1,0.242424242,0,5,7296,0,1,6,1,0,0,2,1
35,27,0,1,2,0,0,0.0,0,30,-1,0,1,6,0,0,1,2,1
47,38,0,0,2,1,0,0.0,1,47,-1,77586,1,7,0,0,0,1,1
26,17,0,0,2,0,0,0.0,0,231,1951,4130164,0,6,0,0,0,1,0
29,14,0,1,2,0,0,0.034482759,0,28,2881,5754,1,6,0,0,0,0,1
32,23,0,0,2,0,0,0.0,0,29,1776,352628,0,6,0,0,0,1,0
67,10,0,1,1,0,0,0.029850746,0,0,33,7066606,0,14,0,1,0,2,0
27,18,0,0,2,0,0,0.0,0,56,4724,942542,0,6,0,0,0,2,0
106,22,0,1,3,1,0,0.047169811,3,0,502,0,1,17,0,0,0,0,1
70,25,0,1,1,1,0,0.028571429,0,148,5304,0,0,12,0,0,1,2,0
163,15,0,0,1,1,0,0.122699387,2,0,23,0,1,21,0,0,0,2,1
31,22,0,0,2,0,0,0.0,0,101,7449,7720996,0,6,1,0,0,1,0
85,16,0,1,2,1,0,0.0,2,29,-1,3101079,0,14,0,0,0,2,1
44,22,0,0,3,1,0,0.0,1,18,2767,0,1,9,0,0,0,2,1
54,14,0,1,1,0,0,0.0,0,0,-1,0,1,7,0,0,2,2,1
54,19,0,0,3,0,0,0.0,0,106,12794,2414,0,9,0,0,0,1,0
29,20,0,0,2,1,0,0.0,0,293,-1,1436826,0,7,0,0,0,1,0
38,7,0,0,1,0,0,0.0,0,28,8121,4539,0,8,0,0,0,0,0
20,12,0,1,2,0,0,0.0,0,408,4054,477177,0,6,0,0,0,1,0
27,19,0,1,2,0,0,0.0,0,138,-1,501073,0,6,0,0,1,2,0
22,6,0,0,1,0,1,0.1363636359999999,0,11,-1,3523,1,5,0,0,2,1,1
63,18,0,0,2,0,0,0.0,0,118,9172,617,0,9,0,0,0,0,0
73,25,0,1,3,0,0,0.0,0,72,6560,1220306,1,10,0,0,2,1,0
81,27,1,1,2,0,0,0.296296296,0,30,5767,0,1,8,0,0,1,1,1
216,18,1,1,2,0,0,0.333333333,1,5,4873,0,1,17,0,0,0,1,1
83,16,0,0,2,0,0,0.084337349,1,10,8348,1,1,12,1,0,0,0,1
30,21,0,0,2,0,0,0.0,0,96,4660,528300,0,6,0,0,0,1,0
25,16,0,0,2,0,0,0.0,0,105,7143,1195221,0,6,0,0,0,1,0
38,19,0,0,2,0,1,0.078947368,1,153,1433,6064147,1,7,0,0,0,2,1
68,17,0,1,3,1,0,0.0,1,2,7409,4044493,0,13,0,0,0,1,1
71,35,0,1,2,0,0,0.14084507,0,0,1304,0,1,9,0,0,0,2,1
23,11,0,0,1,0,0,0.043478261,0,25,7490,63,0,5,1,0,0,2,0
37,14,0,1,2,0,0,0.0,2,4,-1,0,1,8,0,0,1,1,1
28,19,0,0,2,0,0,0.0,0,65,2070,3078052,0,6,0,0,0,1,0
43,34,0,0,2,0,0,0.0,0,2,4386,0,1,8,0,0,0,1,1
36,7,0,0,1,0,0,0.0,0,73,2247,13779,0,7,0,0,0,0,0
50,42,0,1,3,0,0,0.0,0,38,625,0,0,8,0,0,1,1,1
44,36,0,1,3,0,1,0.0,0,29,7298,0,1,7,1,0,1,2,1
128,50,1,0,3,1,0,0.1640625,0,4,4004,5828815,1,19,0,1,1,1,1
58,19,0,1,3,0,0,0.0,0,66,8685,431469,0,10,0,0,1,2,0
66,17,0,0,2,0,0,0.0,0,10,3040,319620,0,10,0,0,0,1,0
241,63,1,1,3,0,0,0.199170124,0,0,-1,0,1,25,0,1,1,2,1
44,18,0,1,2,0,0,0.0,0,96,9201,684,0,7,0,0,1,0,0
18,9,0,0,1,0,0,0.0,0,65,1001,0,0,5,0,0,1,0,0
39,14,0,1,2,0,0,0.0,0,0,304,0,1,8,0,0,0,2,1
46,17,0,0,3,0,0,0.02173913,0,1039,7431,195,0,9,0,0,0,1,0
51,22,0,0,3,0,0,0.0,1,1,5504,97555,1,9,0,0,1,1,1
25,17,0,1,2,0,0,0.0,0,62,2288,0,0,6,0,0,0,1,0
37,24,0,0,2,0,0,0.0,0,61,5159,0,0,9,1,0,0,2,0
52,16,0,1,3,0,0,0.0,0,388,2911,8734,0,9,0,0,1,1,0
26,17,0,0,2,0,0,0.0,0,93,7461,541226,0,6,0,0,0,0,0
25,16,0,0,2,0,0,0.0,0,4,3098,239553,0,6,0,0,0,0,0
34,13,0,0,1,1,0,0.0,0,4,289,0,1,8,0,0,1,1,1
56,17,0,0,3,0,1,0.0,0,23,36,0,1,11,0,0,0,1,1
32,12,0,1,1,1,0,0.0,0,30,2899,492072,0,7,0,0,0,2,0
26,17,0,0,2,1,0,0.0,0,0,561,0,1,7,0,0,0,1,1
77,23,1,1,1,0,0,0.298701299,0,30,5767,0,1,7,0,0,1,1,1
57,21,0,1,2,0,0,0.175438596,0,0,2361,0,1,9,0,0,0,2,1
59,41,0,1,3,0,1,0.050847458,3,22,5615,5518403,1,11,0,0,0,2,1
102,15,1,1,1,1,0,0.225490196,3,123,2048,0,1,12,0,0,1,2,1
39,13,0,1,1,0,0,0.076923077,0,46,2136,0,1,8,0,0,0,1,1
35,23,0,0,2,1,1,0.0,0,26,-1,0,0,8,0,0,0,1,0
28,20,0,1,2,0,0,0.0,0,98,142,0,0,6,0,0,0,0,1
30,23,0,1,2,0,1,0.1,0,14,7295,0,1,5,1,0,1,1,1
101,24,0,1,2,0,0,0.0,0,65,4843,5881,0,18,0,1,1,2,0
30,23,0,1,3,0,0,0.0,0,97,-1,0,0,6,0,0,0,2,0
44,35,0,0,3,0,1,0.1363636359999999,0,18,5614,0,1,10,0,0,0,2,1
39,22,0,0,1,0,0,0.0,0,0,-1,0,1,6,0,0,0,2,1
90,23,0,1,3,0,0,0.055555556,0,63,11046,545,0,12,0,0,1,1,0
34,15,0,1,1,0,0,0.0,0,55,3245,0,1,7,0,0,1,0,1
36,11,0,1,2,1,0,0.194444444,2,0,-1,0,1,9,0,0,0,2,1
37,16,0,0,2,0,0,0.0,0,1171,7132,12,0,7,1,0,0,1,0
39,17,0,1,2,0,0,0.0,0,257,9188,317,0,7,0,0,1,0,0
42,33,0,0,3,0,0,0.0,0,5,-1,0,1,8,0,0,0,1,1
48,20,0,1,2,0,0,0.0,0,66,-1,0,1,10,0,0,0,2,1
75,12,0,1,2,1,1,0.0,4,25,-2,0,1,19,0,1,0,1,1
25,16,0,0,2,0,0,0.0,0,112,-1,968021,0,6,0,0,0,0,0
50,20,0,1,3,0,0,0.0,0,37,2686,189942,0,8,0,0,1,1,0
92,17,0,1,3,0,0,0.032608696,1,0,-1,2620554,1,15,0,0,0,2,1
31,24,0,1,2,0,1,0.032258065,0,14,7295,0,1,5,1,0,1,1,1
25,18,0,1,1,0,0,0.0,0,1,-1,0,0,4,0,0,0,1,0
41,33,0,1,3,0,1,0.0,0,103,7189,481145,1,9,0,0,1,2,1
22,14,0,1,2,0,0,0.0,0,11,3071,138987,0,6,0,0,0,2,0
76,15,1,1,2,0,0,0.263157895,0,0,5850,0,1,11,0,0,0,2,1
40,14,0,1,1,0,0,0.0,0,136,5411,6098,0,6,0,0,2,2,0
51,32,0,0,3,0,0,0.058823529,1,203,1546,4669,1,7,0,0,0,2,1
60,14,0,0,2,0,0,0.0,0,77,-1,575464,0,12,0,0,0,1,0
33,25,0,1,2,0,0,0.0,0,92,2026,0,0,6,0,0,1,2,0
131,23,1,0,2,0,0,0.1755725189999999,0,22,5,0,1,14,0,0,0,1,1
68,15,0,1,2,1,0,0.0,2,12,1256,0,1,12,0,0,0,2,1
51,22,1,1,2,0,0,0.215686275,0,40,5681,0,1,8,0,0,0,1,1
45,17,0,1,2,0,0,0.066666667,0,142,7795,7716858,1,9,0,0,4,2,1
67,16,0,0,2,0,0,0.0,0,47,6891,90969,0,11,0,1,0,1,0
24,15,0,0,2,0,0,0.0,0,45,-1,3161182,0,6,0,0,0,2,0
92,15,1,1,3,0,0,0.184782609,0,1,2414,0,1,13,0,0,1,2,1
34,27,0,1,2,0,0,0.0,0,103,7051,1222496,1,6,0,0,1,2,1
54,13,0,1,2,0,0,0.092592593,0,302,9227,767,1,10,0,0,2,1,0
40,33,0,1,2,0,1,0.0,0,14,7295,0,1,5,1,0,1,1,1
70,17,0,1,2,0,0,0.014285714,0,121,5132,1310,0,13,0,0,1,1,0
18,4,0,1,1,0,1,0.055555556,0,6,-1,36284,1,5,0,0,0,1,1
126,50,1,1,3,1,0,0.166666667,0,51,3993,5707171,1,18,0,1,1,2,1
24,16,0,1,3,0,0,0.0,0,27,6149,878731,0,7,0,0,0,0,0
54,15,1,0,2,0,0,0.240740741,0,64,4672,90,0,7,1,0,0,0,0
66,20,0,0,3,0,0,0.0,0,273,6133,1671,0,12,0,0,0,2,0
29,20,0,0,2,0,0,0.0,0,102,5577,0,0,6,0,0,0,2,0
22,13,0,0,2,0,0,0.1363636359999999,0,16,806,45133,1,6,0,1,0,1,1
78,16,1,1,2,1,0,0.08974359,0,65,3578,235023,1,12,0,0,1,1,0
98,16,0,1,3,1,0,0.0,4,0,2335,0,1,15,0,0,1,2,1
44,14,1,1,3,0,0,0.159090909,0,345,7156,2272,0,9,0,0,2,1,0
124,46,1,0,3,0,0,0.193548387,0,51,3993,5707171,1,19,0,1,0,2,1
45,16,0,0,2,0,0,0.0,0,427,7134,12,0,10,1,0,0,1,0
